file,ticid,sector,cadence,best_period_days,max_power,amplitude_percent,peak1_period,peak2_period,peak3_period,peak4_period,peak5_period,peak1_power,peak2_power,peak3_power,peak4_power,peak5_power,power_pass,ref_period,period_agree,power_and_agree,double_dipper,true_period_d
tess2023069172124-s0063-0000000309792357-0255-s_lc.fits,309792357,63,slow,9.730473326312602,0.0734086173820049,0.31449556,9.730473326312602,3.9441331873888954,3.433665776415326,2.152292664698866,1.5490756133421502,0.0734086173820049,0.0300729843847981,0.027641854347766,0.0271884700180145,0.0204579316257909,True,12.174395434317113,False,False,False,9.730473326312602
tess2023069172124-s0063-0000000322807371-0255-s_lc.fits,322807371,63,slow,8.100560056008312,0.0010290946300035,0.62270164,8.100560056008312,0.0523179397248703,0.1696866162156352,0.0835205586357805,0.6279776557106572,0.0010290946300035,0.0009734372764128,0.0009144279654245,0.0008297615300896,0.0006552374618712,False,1.2473843229412336,False,False,False,8.100560056008312
tess2023069172124-s0063-0000000335590096-0255-s_lc.fits,335590096,63,slow,1.530077613078376,0.0252373639051242,3.43352556,1.530077613078376,0.1903427731323946,0.3806085671113383,0.2537732553915814,0.3041338003109979,0.0252373639051242,0.0172993872095849,0.0162042089351441,0.0157915300870433,0.015591302116796,False,1.530077613078376,True,False,False,1.530077613078376
tess2023069172124-s0063-0000000339672028-0255-a_fast-lc.fits,339672028,63,fast,3.264766850193235,0.0068290305899723,0.42949557,3.264766850193235,2.619974449360989,7.523278270731548,1.1572315808129527,0.7384882484277655,0.0068290305899723,0.0054506703073585,0.0047186790137379,0.0040965143315946,0.0039835532475148,False,1.03941340418403,False,False,False,3.264766850193235
tess2023069172124-s0063-0000000339672028-0255-s_lc.fits,339672028,63,slow,2.6198751282855746,0.0285419822014936,0.2007854,2.6198751282855746,5.175098245737513,3.524899603973096,1.2924842581768825,1.7087028089010106,0.0285419822014936,0.0217994727169572,0.0193064343327809,0.0192606890609852,0.0178534849186889,False,1.03941340418403,False,False,True,5.175098245737513
tess2023069172124-s0063-0000000349095149-0255-s_lc.fits,349095149,63,slow,3.944165137829558,0.0009764384867335,0.25534272,3.944165137829558,1.0232967983627848,0.0540417561645093,0.1177426024652519,1.3314177729262835,0.0009764384867335,0.0007140292500857,0.0006796739529807,0.000571322297248,0.0005582235809464,False,6.510672889747738,False,False,False,3.944165137829558
tess2023069172124-s0063-0000000349576261-0255-s_lc.fits,349576261,63,slow,3.8302717897567495,0.532821984125362,1.18246198,3.8302717897567495,1.96136629500428,4.9808224325925154,2.473351907413641,3.111522234685433,0.532821984125362,0.0737241038753379,0.0510864655130221,0.03414242950412,0.0272083587788135,True,3.866798948623231,True,True,False,3.8302717897567495
tess2023069172124-s0063-0000000349972412-0255-s_lc.fits,349972412,63,slow,0.1141945474111771,0.0008687573601343,1.17477953,0.1141945474111771,2.428075843548461,0.063633327662749,0.1805693194818728,0.580197690357431,0.0008687573601343,0.0006558228865595,0.0005846917894224,0.0005767370748343,0.0005680930944873,False,2.4169508441402736,False,False,False,0.1141945474111771
tess2023069172124-s0063-0000000358070912-0255-s_lc.fits,358070912,63,slow,6.873624833191591,0.0062015411448228,1.04808211,6.873624833191591,0.4420792629440657,0.1766889283875924,0.8832767566313605,0.294817613444181,0.0062015411448228,0.0029651178577945,0.0028420359821766,0.002095873624753,0.001869933237714,False,6.132753108360225,False,False,False,6.873624833191591
tess2023069172124-s0063-0000000358107516-0255-s_lc.fits,358107516,63,slow,2.9747168362111767,0.0157180771789899,1.02446675,2.9747168362111767,3.77893476704058,1.492476479725214,0.9883012446104534,1.6708837077275929,0.0157180771789899,0.0131511252521305,0.01238052978784,0.009305676461677,0.008831068681706,False,8.45495058815239,False,False,False,2.9747168362111767
tess2023069172124-s0063-0000000361343239-0255-s_lc.fits,361343239,63,slow,2.342350226259228,0.0342831330036912,1.00522637,2.342350226259228,1.1777538178668292,0.7820047895982919,0.5879182391113145,0.3917329171752404,0.0342831330036912,0.032744840899559,0.031650944265975,0.0290004760133116,0.0247229401428085,False,2.342350226259228,True,False,False,2.342350226259228
tess2023069172124-s0063-0000000362249359-0255-a_fast-lc.fits,362249359,63,fast,4.476761051899325,0.0843825696825121,0.96835732,4.476761051899325,15.366611639938649,7.523387266965505,2.620027324779387,3.525093712525695,0.0843825696825121,0.0696551658032299,0.0683531416766109,0.0213821815482735,0.0082091581134196,True,5.052543546575173,False,False,False,4.476761051899325
tess2023069172124-s0063-0000000362249359-0255-s_lc.fits,362249359,63,slow,5.385281516296758,0.0230772988332217,0.34261286,5.385281516296758,15.366456335928351,4.193572662593215,7.523182524214459,3.264711119117912,0.0230772988332217,0.0195265624833251,0.0139780168679219,0.0104634559336652,0.0083763099600788,False,5.052543546575173,True,False,False,5.385281516296758
tess2023069172124-s0063-0000000371188886-0255-s_lc.fits,371188886,63,slow,9.546350919588928,0.0128254633952748,0.31966567,9.546350919588928,2.267130554423592,4.349723856993906,0.479927457079301,0.6135013565215987,0.0128254633952748,0.005859869059131,0.0041629563276198,0.0034996630232135,0.0033247855916268,False,13.707363501469988,False,False,False,9.546350919588928
tess2023069172124-s0063-0000000371443216-0255-a_fast-lc.fits,371443216,63,fast,2.8447758891870825,0.0839523094135874,0.26775062,2.8447758891870825,0.9433097647709096,0.7070210897193665,1.416813198007365,0.565395710367023,0.0839523094135874,0.0781123394186634,0.0715449783207684,0.0708044286909776,0.0678788252823857,True,1.4049053455066287,False,False,False,2.8447758891870825
tess2023069172124-s0063-0000000371443216-0255-s_lc.fits,371443216,63,slow,2.8446694408974085,0.0998905837114702,0.13015628,2.8446694408974085,1.416755769746142,0.9432705550061216,0.7069913371917746,0.4710202400350585,0.0998905837114702,0.0947916204556492,0.0935823758944,0.0924204522464242,0.0844506790970262,True,1.4049053455066287,False,False,False,2.8446694408974085
tess2023069172124-s0063-0000000388104525-0255-s_lc.fits,388104525,63,slow,1.253602414908183,0.0525350828045915,0.69840848,1.253602414908183,0.6248063399649252,0.833959844573749,0.4995271113864749,2.4741807138193224,0.0525350828045915,0.0491605959362611,0.0461373654273927,0.0434173776095294,0.0428933792260881,True,1.2519175678326235,True,True,False,1.253602414908183
tess2023069172124-s0063-0000000390001646-0255-s_lc.fits,390001646,63,slow,2.907017695258791,0.2627378791600576,38.26230407,2.907017695258791,1.1674031763042347,1.9328268763930856,0.8310026448158576,1.4636566761181666,0.2627378791600576,0.1676578683820773,0.1452394198882921,0.1020973370363337,0.0653700272410308,True,2.907017695258791,True,True,False,2.907017695258791
tess2023069172124-s0063-0000000391903064-0255-a_fast-lc.fits,391903064,63,fast,3.347225336849732,0.9223138969268776,6.74188018,3.347225336849732,1.687086080569167,2.844779433633594,4.19373920279014,4.981058262169643,0.9223138969268776,0.0621908479145097,0.0398774889849893,0.0352015942954997,0.0164387480308575,True,3.3542534344492148,True,True,False,3.347225336849732
tess2023069172124-s0063-0000000391903064-0255-s_lc.fits,391903064,63,slow,3.3609112309397746,0.9347299455010007,6.8107605,3.3609112309397746,1.6906452224239028,2.843434492623533,4.24351375716782,2.561703505434651,0.9347299455010007,0.076204694270556,0.0425072199630597,0.0303132448905417,0.0149469898742556,True,3.3542534344492148,True,True,False,3.3609112309397746
tess2023069172124-s0063-0000000397362481-0255-a_fast-lc.fits,397362481,63,fast,11.40380673714634,0.086978538012427,0.1379931,11.40380673714634,7.119665371892126,4.476795248840266,3.525122290722622,2.5204906371484466,0.086978538012427,0.057946173321138,0.0399380698565641,0.0312710122020456,0.0172796045444424,True,9.318575119963285,False,False,False,11.40380673714634
tess2023069172124-s0063-0000000397362481-0255-s_lc.fits,397362481,63,slow,13.771260065258684,0.1861716988734784,0.07744312,13.771260065258684,7.975542436474516,2.907019393361128,4.193605281003918,6.132148462469464,0.1861716988734784,0.0434989628843946,0.012100490979229,0.0095837162372694,0.0086722486804934,True,9.318575119963285,False,False,False,13.771260065258684
